PostalCode,PlaceName,State,StateAbbreviation,County,City,Latitude,Longitude
20981,Buenavista,Aguascalientes,AGU,Jesus Maria,,21.8792,-102.45
20983,El Llano,Aguascalientes,AGU,Jesus Maria,,21.8833,-102.4931
20984,Providencia,Aguascalientes,AGU,Jesus Maria,,21.7083,-102.3375
20986,El Conejo,Aguascalientes,AGU,Jesus Maria,,21.8667,-102.5
20987,El Puente,Aguascalientes,AGU,Jesus Maria,,21.8542,-102.525
20990,San Lorenzo,Aguascalientes,AGU,Jesus Maria,,21.95,-102.3833
20992,Agua Zarca,Aguascalientes,AGU,Jesus Maria,,21.9333,-102.4181
20994,La Estancia,Aguascalientes,AGU,Jesus Maria,,21.9167,-102.4181
20996,Los Arquitos,Aguascalientes,AGU,Jesus Maria,,21.9333,-102.4
20997,El Chacho,Aguascalientes,AGU,Jesus Maria,,21.9139,-102.3583
20663,El Refugio,Aguascalientes,AGU,Pabellon de Arteaga,,22.1667,-102.2167
20664,Ojo Zarco,Aguascalientes,AGU,Pabellon de Arteaga,,22.1167,-102.25
20665,El Gigante,Aguascalientes,AGU,Pabellon de Arteaga,,22.2083,-102.25
20666,El Garabato,Aguascalientes,AGU,Pabellon de Arteaga,,22.1302,-102.2667
20667,Santiago,Aguascalientes,AGU,Pabellon de Arteaga,,22.1167,-102.3333
20668,Puerta Del Milagro,Aguascalientes,AGU,Pabellon de Arteaga,,22.1333,-102.3
20670,Pabellon de Arteaga Centro,Aguascalientes,AGU,Pabellon de Arteaga,Pabellon de Arteaga,22.1056,-102.0889
20673,Fovissste,Aguascalientes,AGU,Pabellon de Arteaga,Pabellon de Arteaga,22.1056,-102.0889
20674,Villas de Pabellon,Aguascalientes,AGU,Pabellon de Arteaga,Pabellon de Arteaga,22.1056,-102.0889
20675,Carboneras,Aguascalientes,AGU,Pabellon de Arteaga,Pabellon de Arteaga,22.1833,-102.25
20676,5 de Mayo,Aguascalientes,AGU,Pabellon de Arteaga,Pabellon de Arteaga,22.1056,-102.0889
20677,Progreso Sur,Aguascalientes,AGU,Pabellon de Arteaga,Pabellon de Arteaga,22.2167,-102.05
20678,Progreso Norte,Aguascalientes,AGU,Pabellon de Arteaga,Pabellon de Arteaga,22.1056,-102.0889
20400,Rincon de Romos Centro,Aguascalientes,AGU,Rincon de Romos,Rincon de Romos,21.9111,-102.3667
20403,Norte,Aguascalientes,AGU,Rincon de Romos,Rincon de Romos,21.7667,-102.4333
20404,Jose Luis Macias,Aguascalientes,AGU,Rincon de Romos,Rincon de Romos,21.9111,-102.3667
20405,De Guadalupe,Aguascalientes,AGU,Rincon de Romos,Rincon de Romos,21.9111,-102.3667
20406,De Chora,Aguascalientes,AGU,Rincon de Romos,Rincon de Romos,21.8667,-102.3833
20410,Magisterial,Aguascalientes,AGU,Rincon de Romos,Rincon de Romos,21.85,-102.0833
20415,San Jose,Aguascalientes,AGU,Rincon de Romos,Rincon de Romos,21.85,-102.0833
20416,Presidentes de Mexico,Aguascalientes,AGU,Rincon de Romos,Rincon de Romos,21.85,-102.0833
20417,Miguel Hidalgo,Aguascalientes,AGU,Rincon de Romos,Rincon de Romos,21.85,-102.0833
20420,El Bajio,Aguascalientes,AGU,Rincon de Romos,,22.25,-102.3167
20423,El Muerto,Aguascalientes,AGU,Rincon de Romos,,22.2833,-102.3667
20424,Puerta Del Muerto,Aguascalientes,AGU,Rincon de Romos,,22.2792,-102.2646
20425,San Jacinto,Aguascalientes,AGU,Rincon de Romos,,22.35,-102.2333
20426,San Juan de La Natura,Aguascalientes,AGU,Rincon de Romos,,22.3667,-102.225
20427,16 de Septiembre,Aguascalientes,AGU,Rincon de Romos,,22.2811,-102.2883
20430,Ojo de Agua,Aguascalientes,AGU,Rincon de Romos,,22.3167,-102.2
20434,18 de Marzo,Aguascalientes,AGU,Rincon de Romos,,22.1865,-102.313
20435,El Salitrillo,Aguascalientes,AGU,Rincon de Romos,,22.2083,-102.3
20436,Pabellon de Hidalgo,Aguascalientes,AGU,Rincon de Romos,,22.1667,-102.35
20437,Pabellon de Hidalgo,Aguascalientes,AGU,Rincon de Romos,,22.1667,-102.35
20440,Morelos,Aguascalientes,AGU,Rincon de Romos,,22.2417,-102.3667
20444,El Potrerillo,Aguascalientes,AGU,Rincon de Romos,,22.2683,-102.4117
20445,Las Camas,Aguascalientes,AGU,Rincon de Romos,,22.2583,-102.3625
20446,La Boquilla Grande,Aguascalientes,AGU,Rincon de Romos,,22.2542,-102.45
20447,Rancho La Laguna de Piedra,Aguascalientes,AGU,Rincon de Romos,,22.3167,-102.45
20450,La Boquilla,Aguascalientes,AGU,Rincon de Romos,,22.2667,-102.375
20454,El Ajiladero,Aguascalientes,AGU,Rincon de Romos,,22.2556,-102.3694
20456,Las Rosas,Aguascalientes,AGU,Rincon de Romos,,22.2667,-102.4
20457,Mesa El Conejo,Aguascalientes,AGU,Rincon de Romos,,22.2556,-102.3694
20500,San Jose de Gracia,Aguascalientes,AGU,San Jose de Gracia,,22.15,-102.4167
20501,El Jocoque,Aguascalientes,AGU,San Jose de Gracia,,22.1306,-102.4361
20502,Cieneguita,Aguascalientes,AGU,San Jose de Gracia,,22.1667,-102.4167
20503,El Toril,Aguascalientes,AGU,San Jose de Gracia,,22.1833,-102.4167
20504,Santa Elena de La Cruz,Aguascalientes,AGU,San Jose de Gracia,,22.2,-102.3917
20506,Las Amarillas,Aguascalientes,AGU,San Jose de Gracia,,21.8667,-102.5417
20508,Tortugas,Aguascalientes,AGU,San Jose de Gracia,,22.2167,-102.4333
20510,Cienega de Acarcho,Aguascalientes,AGU,San Jose de Gracia,,22.0816,-102.474
20516,Boca Del Tunel de Potrerillo,Aguascalientes,AGU,San Jose de Gracia,,22.0816,-102.474
20520,La Congoja,Aguascalientes,AGU,San Jose de Gracia,,22.1667,-102.55
20525,La Campana,Aguascalientes,AGU,San Jose de Gracia,,22.1333,-102.5458
20530,Bajio de La Tienda,Aguascalientes,AGU,San Jose de Gracia,,22.1833,-102.5875
20534,El Zepo,Aguascalientes,AGU,San Jose de Gracia,,22.1833,-102.5875
20538,Antrialco,Aguascalientes,AGU,San Jose de Gracia,,22.1833,-102.5875
20540,Paredes,Aguascalientes,AGU,San Jose de Gracia,,22.15,-102.4667
20545,San Antonio de los Rios,Aguascalientes,AGU,San Jose de Gracia,,22.1667,-102.475
20550,Santa Rosa de Lima,Aguascalientes,AGU,San Jose de Gracia,,22.0333,-102.5667
20560,Presa Del Sauz,Aguascalientes,AGU,San Jose de Gracia,,22.1167,-102.5167
20564,Rancho Viejo,Aguascalientes,AGU,San Jose de Gracia,,22.1167,-102.5167
20567,Potrero de los Lopez,Aguascalientes,AGU,San Jose de Gracia,,22.1167,-102.5167
20570,El Tecongo,Aguascalientes,AGU,San Jose de Gracia,,22.0056,-102.3444
20574,Estancia de San Marcos,Aguascalientes,AGU,San Jose de Gracia,,22.1,-102.475
20576,San Jose,Aguascalientes,AGU,San Jose de Gracia,,21.85,-102.0833
20578,El Sauz,Aguascalientes,AGU,San Jose de Gracia,,22.0667,-102.475
20580,Huijolotes,Aguascalientes,AGU,San Jose de Gracia,,22.0333,-102.5806
20584,Santa Rosa,Aguascalientes,AGU,San Jose de Gracia,,22.0333,-102.5667
20590,El Taray,Aguascalientes,AGU,San Jose de Gracia,,21.7333,-102.5
20600,Tepezala Centro,Aguascalientes,AGU,Tepezala,Tepezala,22.1892,-102.2142
20602,Cholula 2a Seccion,Aguascalientes,AGU,Tepezala,Tepezala,22.1892,-102.2142
20603,Comunidad San Rafael,Aguascalientes,AGU,Tepezala,Tepezala,22.1892,-102.2142
20604,Felipe Gonzalez Gonzalez 2a Seccion,Aguascalientes,AGU,Tepezala,Tepezala,22.1892,-102.2142
20605,La Ca�ada,Aguascalientes,AGU,Tepezala,Tepezala,22.1892,-102.2142
20607,Luis Ortega Duglas,Aguascalientes,AGU,Tepezala,Tepezala,22.1892,-102.2142
20608,Cholula 1a Seccion,Aguascalientes,AGU,Tepezala,Tepezala,22.1892,-102.2142
20610,El Chayote,Aguascalientes,AGU,Tepezala,,22.2833,-102.2333
20612,La Tira,Aguascalientes,AGU,Tepezala,,22.2583,-102.2333
20613,San Rafael,Aguascalientes,AGU,Tepezala,,22.05,-102.2167
20614,Los Alamitos,Aguascalientes,AGU,Tepezala,,22.2667,-102.25
20615,El Porvenir,Aguascalientes,AGU,Tepezala,,22.25,-102.2333
20616,La Luz,Aguascalientes,AGU,Tepezala,,22.2583,-102.25
20622,Mesillas,Aguascalientes,AGU,Tepezala,,22.3167,-102.1667
20624,Calhidra,Aguascalientes,AGU,Tepezala,,22.2556,-102.1389
20625,San Pedro,Aguascalientes,AGU,Tepezala,,22.1333,-102.05
20631,El Carmen,Aguascalientes,AGU,Tepezala,,22.2167,-102.2438
20634,La Victoria,Aguascalientes,AGU,Tepezala,,22.225,-102.2375
20637,El Gigante,Aguascalientes,AGU,Tepezala,,22.2083,-102.25
20640,El Llano,Aguascalientes,AGU,Tepezala,,22.2083,-102.275
20645,Carboneras,Aguascalientes,AGU,Tepezala,,22.1833,-102.25
20646,El Aguila,Aguascalientes,AGU,Tepezala,,22.2083,-102.25
20650,Puerto de La Concepcion,Aguascalientes,AGU,Tepezala,,22.2,-102.1333
20654,Los Hornos,Aguascalientes,AGU,Tepezala,,22.2125,-102.2
20656,El Refugio,Aguascalientes,AGU,Tepezala,,22.1667,-102.2167
20657,Arroyo Hondo,Aguascalientes,AGU,Tepezala,,22.2,-102.2
20658,El Tepozan,Aguascalientes,AGU,Tepezala,,22.175,-102.1333
20659,Caldera,Aguascalientes,AGU,Tepezala,,22.1667,-102.1833
20330,Palo Alto,Aguascalientes,AGU,El Llano,,21.9167,-101.9667
20333,Lic Jesus Teran,Aguascalientes,AGU,El Llano,,21.9333,-102.1025
20334,El Novillo,Aguascalientes,AGU,El Llano,,22.0104,-101.975
20335,Ojo de Agua de Placitas,Aguascalientes,AGU,El Llano,,21.9813,-101.9521
20336,Los Conos,Aguascalientes,AGU,El Llano,,21.9,-102
20337,San Geronimo,Aguascalientes,AGU,El Llano,,21.825,-102.1493
20338,La Union,Aguascalientes,AGU,El Llano,,21.875,-102.0417
20300,Campestre San Carlos,Aguascalientes,AGU,San Francisco de los Romo,San Francisco de los Romo,22.0978,-102.2389
20303,San Francisco,Aguascalientes,AGU,San Francisco de los Romo,San Francisco de los Romo,21.9333,-102.15
20304,San Jose Del Barranco,Aguascalientes,AGU,San Francisco de los Romo,San Francisco de los Romo,22.1361,-102.2653
20305,El Refugio,Aguascalientes,AGU,San Francisco de los Romo,San Francisco de los Romo,22.05,-102.275
20350,Rancho Seco,Aguascalientes,AGU,San Francisco de los Romo,,21.9833,-102.2722
20353,La Providencia 1,Aguascalientes,AGU,San Francisco de los Romo,,22.0227,-102.2219
20355,Vi�edos River,Aguascalientes,AGU,San Francisco de los Romo,,21.9222,-102.2
20356,Ramon Romo,Aguascalientes,AGU,San Francisco de los Romo,,22.0333,-102.2667
20357,Amapolas Del Rio,Aguascalientes,AGU,San Francisco de los Romo,,22.0667,-102.1917
20358,Villas de San Felipe,Aguascalientes,AGU,San Francisco de los Romo,,22.1438,-102.2375
22750,Francisco Zarco,Baja California,BCN,Ensenada,,32.0931,-116.5733
22755,El Porvenir,Baja California,BCN,Ensenada,,32.0756,-116.6294
22756,El Milagro,Baja California,BCN,Ensenada,,32.0886,-116.5422
22760,Santa Cruz,Baja California,BCN,Ensenada,,32.4167,-116.9333
22765,La Mision,Baja California,BCN,Ensenada,,32.0958,-116.7894
22766,Villa de Juarez,Baja California,BCN,Ensenada,,31.95,-116.65
22770,Real Del Castillo Nuevo,Baja California,BCN,Ensenada,,31.8667,-116.2667
22771,La Huerta,Baja California,BCN,Ensenada,,31.8667,-116.2667
22780,El Cipres,Baja California,BCN,Ensenada,,31.8167,-116.5667
22785,Vista Del Mar,Baja California,BCN,Ensenada,,31.8542,-116.6083
22790,Maneadero,Baja California,BCN,Ensenada,,31.7167,-116.5667
22793,5 de Junio,Baja California,BCN,Ensenada,Rodolfo Sanchez T (maneadero),31.7601,-116.2609
22794,La Bufadora,Baja California,BCN,Ensenada,,31.7167,-116.6667
22795,Santo Tomas,Baja California,BCN,Ensenada,,31.55,-116.4
22800,Ensenada Centro,Baja California,BCN,Ensenada,Ensenada,32.107,-115.929
22810,Las Lomitas,Baja California,BCN,Ensenada,Ensenada,32.107,-115.929
22812,Nuevo Reforma,Baja California,BCN,Ensenada,Ensenada,32.107,-115.929
22813,Cumbres de La Presa,Baja California,BCN,Ensenada,Ensenada,32.107,-115.929
22815,Indeco,Baja California,BCN,Ensenada,Ensenada,32.107,-115.929
22818,Mediterraneo,Baja California,BCN,Ensenada,Ensenada,32.107,-115.929
22819,Parcela 3,Baja California,BCN,Ensenada,Ensenada,32.107,-115.929
22820,Sexto Ayuntamiento,Baja California,BCN,Ensenada,Ensenada,32.4296,-115.8436
22822,Las Flores,Baja California,BCN,Ensenada,Ensenada,31.9,-116.2
22823,Popular Emiliano Zapata,Baja California,BCN,Ensenada,Ensenada,32.2531,-115.9624
22830,Santo Tomas,Baja California,BCN,Ensenada,Ensenada,31.55,-116.4
22835,Residencial Lomas,Baja California,BCN,Ensenada,Ensenada,31.55,-115.8167
22839,Los Laureles,Baja California,BCN,Ensenada,Ensenada,32.0814,-116.5889
22840,Gral Jesus Munguia,Baja California,BCN,Ensenada,Ensenada,32.2981,-116.4082
22842,Emiliano Zapata,Baja California,BCN,Ensenada,Ensenada,32.5775,-115.6247
22847,Loma Dorada,Baja California,BCN,Ensenada,Ensenada,31.8,-116.6167
22850,Terrazas El Gallo,Baja California,BCN,Ensenada,Ensenada,32.5175,-115.235
22852,Esperanza,Baja California,BCN,Ensenada,Ensenada,32.5175,-115.235
22855,Jose Maria Morelos y Pavon,Baja California,BCN,Ensenada,Ensenada,32.5175,-115.235
22859,Manuel Marquez de Leon,Baja California,BCN,Ensenada,Ensenada,32.5175,-115.235
22860,Territorio Sur,Baja California,BCN,Ensenada,Ensenada,32.5297,-114.8322
22870,Chapultepec,Baja California,BCN,Ensenada,Ensenada,31.8,-116.6
22872,Villa las Rosas,Baja California,BCN,Ensenada,Ensenada,31.8,-116.6
22879,Moderna,Baja California,BCN,Ensenada,Ensenada,31.8,-116.6
22880,Bahia,Baja California,BCN,Ensenada,Ensenada,32.4886,-115.3494
22887,Nueva Ensenada 2a Seccion,Baja California,BCN,Ensenada,Ensenada,32.466,-115.3055
22888,Buenaventura 2a Seccion,Baja California,BCN,Ensenada,Ensenada,32.466,-115.3055
22889,Hidalgo,Baja California,BCN,Ensenada,Ensenada,32.4208,-115.2175
22890,Cuauhtemoc,Baja California,BCN,Ensenada,Ensenada,31.85,-116.5833
22892,De La Marina,Baja California,BCN,Ensenada,Ensenada,31.8208,-116.1171
22895,Adolfo Ruiz Cortines,Baja California,BCN,Ensenada,Ensenada,31.8208,-116.1171
22897,Punta Banda,Baja California,BCN,Ensenada,Ensenada,31.7167,-116.6667
22898,Costa Bella,Baja California,BCN,Ensenada,Ensenada,31.8208,-116.1171
22900,San Vicente,Baja California,BCN,Ensenada,,31.3333,-116.25
22903,San Jacinto,Baja California,BCN,Ensenada,,31.45,-116.2167
22904,Ignacio Lopez Rayon,Baja California,BCN,Ensenada,,31.2833,-116.2667
22905,Llano Colorado,Baja California,BCN,Ensenada,,31.25,-116.15
22907,Grlmo Morelos,Baja California,BCN,Ensenada,,31.0333,-115.8167
22908,27 de Enero,Baja California,BCN,Ensenada,,31.0167,-116.25
22909,Punta Colonet,Baja California,BCN,Ensenada,,31.2208,-116.1813
22910,Benito Juarez,Baja California,BCN,Ensenada,,31.0333,-115.8167
22914,San Telmo,Baja California,BCN,Ensenada,,30.9667,-116.1
22915,Mesa de San Jacinto,Baja California,BCN,Ensenada,,30.9333,-116.15
22916,Lic Gustavo Diaz Ordaz,Baja California,BCN,Ensenada,,31.1368,-116.1554
22917,Valle de La Trinidad,Baja California,BCN,Ensenada,,31.1368,-116.1554
22920,Pedro Soto,Baja California,BCN,Ensenada,,30.5444,-115.7944
22921,La Garrocha,Baja California,BCN,Ensenada,,30.6033,-115.8567
22922,Mision de Santo Domingo,Baja California,BCN,Ensenada,,30.7167,-115.9333
22925,Padre Kino,Baja California,BCN,Ensenada,,30.6667,-115.9667
22930,Jardines Del Valle,Baja California,BCN,Ensenada,,32.6611,-115.4011
22931,Lazaro Cardenas,Baja California,BCN,Ensenada,,30.5167,-115.9333
22932,Nuevo Mexicali,Baja California,BCN,Ensenada,,30.55,-115.95
22933,Ruiz Cortines,Baja California,BCN,Ensenada,,31.2426,-115.7615
22934,Prof Graciano Sanchez,Baja California,BCN,Ensenada,,31.2426,-115.7615
22940,Las Flores,Baja California,BCN,Ensenada,,28.8833,-113.7167
22945,Estado 29,Baja California,BCN,Ensenada,,29.8,-114.8625
22950,San Simon 1,Baja California,BCN,Ensenada,,30.4,-115.9
22951,Santa Maria,Baja California,BCN,Ensenada,,30.4,-115.8667
22952,El Socorro,Baja California,BCN,Ensenada,,31.0667,-115.6833
22955,Rosarito,Baja California,BCN,Ensenada,,30.4833,-115.3667
22960,Nuevo Uruapan,Baja California,BCN,Ensenada,,30.0667,-115.7167
22964,Guayaquil,Baja California,BCN,Ensenada,,29.9833,-115.0833
22965,Marmol,Baja California,BCN,Ensenada,,29.9667,-114.8167
22967,Santa Catarina,Baja California,BCN,Ensenada,,29.7,-115.1333
22969,Santa Ines,Baja California,BCN,Ensenada,,29.7,-114.7
22970,Punta Prieta,Baja California,BCN,Ensenada,,28.9667,-114.2833
22971,Chapala,Baja California,BCN,Ensenada,,29.4,-114.35
22980,Villa Jesus Maria,Baja California,BCN,Ensenada,,28.3,-113.9667
22984,El Porvenir,Baja California,BCN,Ensenada,,28.6167,-113.7667
22990,Isla de Cedros,Baja California,BCN,Ensenada,,28.2333,-113.55
22991,Calmalli,Baja California,BCN,Ensenada,,28.2333,-113.55
22997,Isla Guadalupe,Baja California,BCN,Ensenada,,28.2333,-113.55
21000,Mexicali Centro Civico Comercial,Baja California,BCN,Mexicali,Mexicali,32.2971,-116.1025
21009,Ciudad de Mexicali,Baja California,BCN,Mexicali,Mexicali,32.2971,-116.1025
21010,Caliss,Baja California,BCN,Mexicali,Mexicali,32.2971,-116.1025
21020,Burocrata,Baja California,BCN,Mexicali,Mexicali,32.2971,-116.1025
21030,Heroe de Nacozari,Baja California,BCN,Mexicali,Mexicali,32.5167,-116.9833
21038,Fovissste,Baja California,BCN,Mexicali,Mexicali,32.5167,-116.9833
21039,Crnel Esteban Cantu,Baja California,BCN,Mexicali,Mexicali,32.5167,-116.9833
21040,Calafia,Baja California,BCN,Mexicali,Mexicali,32.2971,-116.1025
21050,Guajardo,Baja California,BCN,Mexicali,Mexicali,32.0775,-115.2217
21060,Constituyentes de 1906,Baja California,BCN,Mexicali,Mexicali,32.2971,-116.1025
21070,Zona Industrial,Baja California,BCN,Mexicali,Mexicali,32.2971,-116.1025
21079,Los Arcos,Baja California,BCN,Mexicali,Mexicali,32.2971,-116.1025
21080,Del Vidrio,Baja California,BCN,Mexicali,Mexicali,32.2971,-116.1025
21090,Zacatecas,Baja California,BCN,Mexicali,Mexicali,32.2971,-116.1025
21100,Primera Seccion,Baja California,BCN,Mexicali,Mexicali,32.5564,-115.4814
21110,Revolucion,Baja California,BCN,Mexicali,Mexicali,31.35,-115.7167
21120,Rio Nuevo,Baja California,BCN,Mexicali,Mexicali,31.9982,-116.04
21130,Orizaba,Baja California,BCN,Mexicali,Mexicali,31.8271,-116.0225
21135,Palmar de Orizaba,Baja California,BCN,Mexicali,Mexicali,31.8271,-116.0225
21137,San Miguel,Baja California,BCN,Mexicali,Mexicali,32.0336,-115.2056
21138,Los Milagros,Baja California,BCN,Mexicali,Mexicali,32.1194,-116.4906
21139,Santa Isabel,Baja California,BCN,Mexicali,Mexicali,31.7833,-115.7667
21140,Loma Linda,Baja California,BCN,Mexicali,Mexicali,32.55,-116.65
21147,Bordo Wisteria,Baja California,BCN,Mexicali,Mexicali,32.55,-116.65
21150,San Isidro,Baja California,BCN,Mexicali,Mexicali,31.3167,-115.8833
21160,San Luis,Baja California,BCN,Mexicali,Mexicali,32.1156,-115.8397
21165,Nacionalistas,Baja California,BCN,Mexicali,Mexicali,32.1156,-115.8397
21170,Militar,Baja California,BCN,Mexicali,Mexicali,31.9982,-116.04
21178,Electricistas,Baja California,BCN,Mexicali,Mexicali,31.9982,-116.04
21179,Martha Welch,Baja California,BCN,Mexicali,Mexicali,31.9982,-116.04
21180,Universitario,Baja California,BCN,Mexicali,Mexicali,32.2955,-116.3633
21185,Francisco Zarco,Baja California,BCN,Mexicali,Mexicali,32.0931,-116.5733
21188,Las Palomas,Baja California,BCN,Mexicali,Mexicali,32.4333,-116.6667
21189,Infonavit,Baja California,BCN,Mexicali,Mexicali,32.2955,-116.3633
21190,Santo Ni�o,Baja California,BCN,Mexicali,Mexicali,32.6222,-115.5514
21200,Cuauhtemoc Norte,Baja California,BCN,Mexicali,Mexicali,31.5539,-115.8459
21210,Estatutos Juridicos,Baja California,BCN,Mexicali,Mexicali,31.9808,-115.9456
21215,Alameda,Baja California,BCN,Mexicali,Mexicali,32.1506,-115.804
21216,Las Hadas,Baja California,BCN,Mexicali,Mexicali,32.1506,-115.804
21217,Andalucia,Baja California,BCN,Mexicali,Mexicali,32.1506,-115.804
21218,Compuertas,Baja California,BCN,Mexicali,Mexicali,32.66,-115.3789
21219,Residencial Hipico,Baja California,BCN,Mexicali,Mexicali,32.1506,-115.804
21220,Josefa Ortiz de Dominguez,Baja California,BCN,Mexicali,Mexicali,32.3683,-116.0153
21225,Valle de Alamo,Baja California,BCN,Mexicali,Mexicali,32.3683,-116.0153
21229,Alianza Para La Produccion,Baja California,BCN,Mexicali,Mexicali,32.3683,-116.0153
21230,La Escondida,Baja California,BCN,Mexicali,Mexicali,31.1833,-114.8833
21239,Ciudad Deportiva,Baja California,BCN,Mexicali,Mexicali,31.0667,-115.475
21240,Santa Maria,Baja California,BCN,Mexicali,Mexicali,30.4,-115.8667
21250,Miraflores,Baja California,BCN,Mexicali,Mexicali,31.8399,-115.3074
21254,Colorado,Baja California,BCN,Mexicali,Mexicali,31.3,-116.3167
21255,San Angel,Baja California,BCN,Mexicali,Mexicali,31.4833,-116.25
21257,Mision de Loreto,Baja California,BCN,Mexicali,Mexicali,31.6204,-115.8176
21258,La Joya,Baja California,BCN,Mexicali,Mexicali,31.0833,-115.7333
21259,Rivera,Baja California,BCN,Mexicali,Mexicali,31.6204,-115.8176
21260,Cantu,Baja California,BCN,Mexicali,Mexicali,31.5833,-116.6667
21270,Santa Teresa,Baja California,BCN,Mexicali,Mexicali,31.5539,-115.8459
21279,Plaza Universidad,Baja California,BCN,Mexicali,Mexicali,31.5539,-115.8459
21280,Residencias,Baja California,BCN,Mexicali,Mexicali,31.55,-115.8167
21285,Residencias Imperiales,Baja California,BCN,Mexicali,Mexicali,31.55,-115.8167
21289,Universidad Autonoma Baja California,Baja California,BCN,Mexicali,Mexicali,31.55,-115.8167
21290,Independencia,Baja California,BCN,Mexicali,Mexicali,31.2417,-116.2583
21297,San Fernando,Baja California,BCN,Mexicali,Mexicali,31.7667,-116.5833
21298,Mision de Santo Domingo,Baja California,BCN,Mexicali,Mexicali,30.7167,-115.9333
21299,De Anza,Baja California,BCN,Mexicali,Mexicali,31.2417,-116.2583
21300,Division Del Norte,Baja California,BCN,Mexicali,Mexicali,32.1108,-115.8849
21307,Villanova,Baja California,BCN,Mexicali,Mexicali,32.1108,-115.8849
21308,Parcela 64,Baja California,BCN,Mexicali,Mexicali,32.1108,-115.8849
21309,Villas Del Real,Baja California,BCN,Mexicali,Mexicali,32.1108,-115.8849
21310,Morelos Wisteria,Baja California,BCN,Mexicali,Mexicali,32.1108,-115.8849
21320,Crnel Esteban Cantu,Baja California,BCN,Mexicali,Mexicali,30.75,-116
21323,Valle de La Plata,Baja California,BCN,Mexicali,Mexicali,31.9423,-115.4914
21324,Reacomodo Rio Colorado,Baja California,BCN,Mexicali,Mexicali,31.9423,-115.4914
21325,Zona Progreso,Baja California,BCN,Mexicali,Mexicali,31.9423,-115.4914
21326,Progreso,Baja California,BCN,Mexicali,Mexicali,32.58,-115.5839
21327,Hacienda los Portales,Baja California,BCN,Mexicali,Mexicali,32.4969,-114.8903
21330,Adolfo Lopez Mateos,Baja California,BCN,Mexicali,Mexicali,31.9,-116.2
21337,Televisora,Baja California,BCN,Mexicali,Mexicali,32.1417,-116.6333
21338,Residencial Del Bosque,Baja California,BCN,Mexicali,Mexicali,32.1417,-116.6333
